"STORE","Yr","mon","dayCount","revenue","avg_daily_revenue"
1702,2004,11,29,431030.71,14863.13
3004,2005,7,31,460676.76,14860.54
8409,2005,4,30,445650.97,14855.03
4707,2004,8,31,460176.53,14844.40
9404,2005,3,30,445314.42,14843.81
2904,2004,12,30,445172.28,14839.08
6304,2004,11,29,430267.21,14836.80
3309,2004,10,31,459705.59,14829.21
9209,2005,7,31,459507.92,14822.84
2702,2005,3,30,444591.39,14819.71
5002,2005,7,31,459410.10,14819.68
2704,2004,10,31,459406.24,14819.56
4504,2004,11,29,429682.25,14816.63
7002,2004,10,31,459244.63,14814.34
807,2005,4,30,444361.80,14812.06
8902,2004,9,30,444265.73,14808.86
6104,2004,9,30,444119.40,14803.98
6302,2005,5,31,458441.45,14788.43
6304,2004,8,31,458149.68,14779.02
6202,2004,8,31,458129.06,14778.36
2807,2005,1,31,457994.80,14774.03
4604,2005,8,27,398885.33,14773.53
3602,2005,7,31,457539.53,14759.34
903,2004,10,31,457528.30,14758.98
5604,2004,10,31,457292.10,14751.36
5604,2005,6,30,442447.62,14748.25
307,2004,10,31,456903.50,14738.82
5204,2005,4,30,442092.73,14736.42
3207,2005,4,30,442091.97,14736.40
2503,2005,6,30,441997.27,14733.24
2509,2005,6,30,441994.06,14733.14
307,2005,3,30,441951.64,14731.72
3309,2005,6,30,441886.75,14729.56
6804,2005,6,30,441756.01,14725.20
309,2004,9,30,441581.53,14719.38
8803,2004,8,31,456063.36,14711.72
8603,2004,10,31,456049.59,14711.28
7904,2005,6,30,441190.41,14706.35
7104,2004,11,29,426469.49,14705.84
4003,2005,4,30,441161.17,14705.37
7402,2004,9,29,426412.91,14703.89
2807,2005,4,30,441001.13,14700.04
9209,2005,4,30,440981.11,14699.37
2209,2004,8,31,455416.87,14690.87
7704,2005,8,27,396500.58,14685.21
8707,2005,6,30,440504.62,14683.49
3202,2004,10,31,455157.07,14682.49
8004,2004,12,30,440434.25,14681.14
5402,2004,8,31,455101.86,14680.71
603,2005,4,30,440407.53,14680.25
1002,2005,1,31,455032.59,14678.47
3207,2005,5,31,455013.60,14677.86
3309,2004,8,31,454990.43,14677.11
1002,2004,11,29,425361.36,14667.63
902,2005,6,30,439943.39,14664.78
3607,2004,8,31,454387.95,14657.68
1402,2005,5,31,454379.86,14657.41
609,2005,4,30,439587.46,14652.92
902,2005,8,27,395575.05,14650.93
2509,2005,1,31,454162.36,14650.40
9409,2004,8,31,454030.83,14646.16
9804,2005,8,27,395267.70,14639.54
5502,2004,10,31,453798.86,14638.67
3604,2005,1,31,453735.60,14636.63
7403,2005,3,30,439083.93,14636.13
4504,2004,9,30,438784.37,14626.15
4404,2005,1,31,453109.25,14616.43
5504,2004,9,30,438419.38,14613.98
8209,2004,10,31,453028.20,14613.81
1009,2005,7,31,452885.64,14609.21
9609,2005,6,30,438225.28,14607.51
1707,2005,6,30,438169.93,14605.66
8209,2004,9,30,438159.67,14605.32
3107,2005,6,30,438114.95,14603.83
2209,2005,3,30,438045.97,14601.53
1702,2005,3,30,438020.48,14600.68
4702,2005,8,27,394186.82,14599.51
4804,2005,7,31,452393.99,14593.35
7602,2004,9,30,437721.80,14590.73
4702,2005,6,30,437639.59,14587.99
8007,2004,9,30,437492.69,14583.09
8603,2004,8,31,451742.54,14572.34
3107,2005,5,31,451739.00,14572.23
2103,2005,5,31,451570.00,14566.77
1109,2005,7,31,451263.70,14556.89
6204,2005,8,27,392981.52,14554.87
7904,2005,4,30,436341.57,14544.72
8803,2004,11,29,421540.46,14535.88
7403,2004,9,30,436050.40,14535.01
9804,2005,3,30,435878.93,14529.30
3107,2005,4,30,435486.29,14516.21
7002,2004,11,29,420922.63,14514.57
6302,2005,4,30,435064.30,14502.14
9404,2005,4,30,435001.60,14500.05
9404,2005,7,31,449416.41,14497.30
4603,2005,7,31,449126.74,14487.96
7103,2004,8,31,449014.02,14484.32
6109,2004,8,31,448828.08,14478.33
8409,2005,8,27,390552.74,14464.92
307,2005,1,31,448241.78,14459.41
6302,2005,6,30,433615.51,14453.85
7103,2005,5,31,447908.86,14448.67
4107,2004,12,30,433338.65,14444.62
5002,2005,2,28,404414.33,14443.37
1702,2005,7,31,447627.64,14439.60
7002,2005,1,31,447489.90,14435.16
5204,2005,7,31,447459.48,14434.18
8802,2005,2,28,404076.15,14431.29
1003,2005,6,30,432930.73,14431.02
609,2005,3,30,432784.61,14426.15
807,2005,7,31,447036.38,14420.53
609,2005,7,31,446186.42,14393.11
9404,2005,2,28,403006.10,14393.08
2509,2004,11,29,417240.49,14387.60
4502,2004,9,30,431163.99,14372.13
8707,2005,5,31,445483.22,14370.43
1702,2005,1,31,445191.64,14361.02
2807,2005,6,30,430663.91,14355.46
2603,2005,8,27,387424.69,14349.06
202,2004,8,30,430417.08,14347.24
7404,2004,10,31,444642.13,14343.29
8702,2004,8,31,444549.79,14340.32
603,2005,5,31,444261.41,14331.01
7104,2005,1,31,444076.54,14325.05
8707,2005,3,30,429307.06,14310.24
204,2004,10,31,443377.96,14302.51
4003,2005,5,31,443294.22,14299.81
2503,2004,10,31,443195.90,14296.64
8409,2004,10,31,443128.24,14294.46
2309,2005,8,27,385732.79,14286.40
4503,2004,12,30,428478.65,14282.62
8309,2005,2,28,399665.05,14273.75
8209,2005,5,31,442427.51,14271.86
7702,2004,8,31,442405.27,14271.14
8407,2004,11,29,413857.01,14270.93
307,2004,9,30,427840.78,14261.36
204,2005,2,28,399274.46,14259.80
4204,2004,12,30,427778.96,14259.30
2509,2004,9,30,427693.98,14256.47
7403,2004,8,31,441880.91,14254.22
2103,2005,1,31,441568.54,14244.15
4402,2005,7,31,441535.97,14243.10
5804,2005,3,30,427286.75,14242.89
1307,2005,8,27,384519.04,14241.45
8209,2005,8,27,384493.15,14240.49
6104,2005,6,30,427079.28,14235.98
1703,2005,2,28,398503.56,14232.27
5403,2005,5,31,440763.00,14218.16
807,2005,5,31,440404.04,14206.58
9603,2005,4,30,425986.85,14199.56
7402,2004,8,31,440048.54,14195.11
1103,2005,2,28,397416.31,14193.44
8707,2004,11,29,411441.54,14187.64
6204,2005,3,30,425418.21,14180.61
3107,2005,3,30,425320.77,14177.36
3004,2005,6,30,425167.94,14172.26
1204,2005,2,28,396764.54,14170.16
2407,2004,11,29,410628.16,14159.59
4004,2005,1,31,438903.13,14158.17
3402,2005,5,31,438847.98,14156.39
7404,2004,11,29,410416.87,14152.31
7103,2005,3,30,424561.29,14152.04
8503,2004,8,31,438684.17,14151.10
7904,2005,5,31,438558.03,14147.03
8609,2005,7,31,438524.17,14145.94
2103,2005,4,30,424370.72,14145.69
3004,2005,2,28,396054.11,14144.79
8507,2005,2,28,395929.58,14140.34
2202,2005,3,30,424147.32,14138.24
5204,2005,5,31,438272.96,14137.84
9209,2004,9,30,424113.91,14137.13
4402,2005,3,30,423843.16,14128.11
1002,2005,8,27,381210.32,14118.90
4004,2004,10,31,437573.29,14115.27
1003,2005,5,31,437546.30,14114.40
8609,2004,10,31,437480.42,14112.27
309,2005,1,31,437351.84,14108.12
3004,2004,11,29,408970.49,14102.43
2807,2004,11,29,408928.34,14100.98
6104,2004,11,29,408912.31,14100.42
9309,2005,3,30,422917.85,14097.26
4104,2005,7,31,436270.95,14073.26
9609,2005,5,31,436000.34,14064.53
1204,2005,3,30,421796.57,14059.89
2103,2004,8,31,435641.80,14052.96
8603,2005,3,30,421542.88,14051.43
8802,2005,4,30,421406.52,14046.88
6302,2005,8,27,379159.99,14042.96
8407,2005,1,31,435307.30,14042.17
603,2004,9,30,421162.33,14038.74
907,2005,5,31,435147.08,14037.00
2503,2005,5,31,435146.00,14036.97
1702,2005,5,31,435111.03,14035.84
609,2005,8,27,378914.94,14033.89
8409,2005,5,31,435034.88,14033.38
4003,2004,10,31,434933.38,14030.11
7904,2004,9,30,420859.60,14028.65
9804,2005,7,31,434761.28,14024.56
6704,2005,4,30,420585.71,14019.52
1707,2005,5,31,434533.97,14017.22
4402,2005,1,31,434517.95,14016.71
1003,2004,9,30,419850.69,13995.02
5403,2004,8,31,433840.21,13994.85
9609,2005,4,30,419678.95,13989.30
7403,2005,1,31,433579.48,13986.43
3402,2005,1,31,433523.44,13984.63
6202,2004,9,30,419273.29,13975.78
1707,2005,3,30,419191.90,13973.06
3402,2005,8,27,377203.38,13970.50
1003,2005,1,31,432253.31,13943.66
2304,2005,7,31,431951.87,13933.93
2509,2004,10,31,431918.16,13932.84
3702,2004,8,31,431671.46,13924.89
9603,2005,5,31,431361.23,13914.88
9804,2005,2,28,389531.41,13911.84
8209,2005,1,31,431135.56,13907.60
1109,2005,4,30,417214.58,13907.15
903,2005,3,30,417037.92,13901.26
6004,2005,1,31,430899.56,13899.99
7704,2005,7,31,430718.49,13894.14
2807,2004,9,30,416674.69,13889.16
307,2004,11,29,402715.65,13886.75
4103,2004,11,29,402621.74,13883.51
6304,2005,5,31,430381.78,13883.28
2809,2004,12,30,416412.81,13880.43
9609,2004,10,31,430232.84,13878.48
9804,2005,4,30,416266.99,13875.57
1707,2005,4,30,416221.01,13874.03
2407,2004,8,31,430019.44,13871.59
7503,2005,8,27,374411.02,13867.07
9603,2004,8,31,429872.64,13866.86
5303,2005,4,30,416005.56,13866.85
9804,2005,5,31,429859.24,13866.43
6304,2004,9,30,415814.29,13860.48
6902,2005,1,31,429631.68,13859.09
4804,2005,3,30,415288.75,13842.96
9603,2004,11,29,401341.88,13839.38
2503,2005,3,30,415135.32,13837.84
907,2005,4,30,415006.69,13833.56
5204,2005,2,28,387228.07,13829.57
4507,2004,11,29,400883.22,13823.56
7002,2004,9,29,400799.49,13820.67
8609,2004,9,30,414532.09,13817.74
7902,2004,10,31,428331.60,13817.15
8803,2005,3,30,414369.81,13812.33
8407,2004,8,31,428178.81,13812.22
3503,2005,2,28,386558.39,13805.66
2103,2005,3,30,414017.55,13800.58
9909,2005,2,28,386347.89,13798.14
202,2005,3,30,413858.56,13795.29
2509,2005,3,30,413654.76,13788.49
6104,2004,8,31,427298.19,13783.81
6902,2004,9,30,413358.09,13778.60
4507,2004,10,31,427112.62,13777.83
6104,2004,10,31,427056.95,13776.03
8209,2005,4,30,413148.84,13771.63
9209,2005,5,31,426324.93,13752.42
8603,2005,1,31,426075.33,13744.37
5603,2005,5,31,425740.40,13733.56
7902,2005,1,31,425488.81,13725.45
2909,2004,12,30,411286.22,13709.54
1307,2005,7,31,424952.34,13708.14
2704,2005,1,31,424853.45,13704.95
6804,2004,9,30,410687.52,13689.58
6904,2005,7,31,424337.74,13688.31
1402,2004,10,31,424335.10,13688.23
3107,2005,1,31,424278.03,13686.39
3909,2004,10,31,423955.32,13675.98
5602,2004,9,24,328202.13,13675.09
5202,2004,9,27,369171.27,13673.01
3004,2005,5,31,423678.85,13667.06
3604,2004,8,31,423467.21,13660.23
3107,2004,10,31,423297.46,13654.76
2603,2005,6,30,409557.13,13651.90
1109,2005,8,27,368503.55,13648.28
3602,2005,2,28,382041.22,13644.33
3107,2004,11,29,395630.78,13642.44
9404,2004,10,31,422814.10,13639.16
7202,2005,1,31,422669.56,13634.50
7204,2005,6,30,409019.59,13633.99
503,2005,2,28,381414.73,13621.95
2103,2004,9,30,408628.51,13620.95
8409,2005,6,30,408413.97,13613.80
8609,2005,4,30,408186.60,13606.22
2304,2005,2,28,380949.41,13605.34
6004,2004,8,31,421559.68,13598.70
9409,2005,3,30,407703.32,13590.11
4502,2004,8,31,421227.86,13588.00
4702,2004,10,31,421117.96,13584.45
2603,2005,3,30,407437.59,13581.25
4603,2004,11,29,393688.52,13575.47
202,2004,9,28,380093.78,13574.78
903,2005,5,31,420759.40,13572.88
6904,2005,3,30,407123.16,13570.77
6204,2005,4,30,407002.68,13566.76
8802,2005,3,30,406967.22,13565.57
1804,2004,9,30,406691.17,13556.37
3207,2005,6,30,406072.25,13535.74
907,2005,6,30,406055.43,13535.18
2704,2004,9,30,406021.83,13534.06
907,2004,10,31,419524.64,13533.05
6204,2005,7,31,419458.97,13530.93
4604,2005,3,30,405802.64,13526.75
4707,2004,9,30,405735.57,13524.52
2304,2005,5,31,419203.82,13522.70
5804,2005,5,31,419151.65,13521.02
1009,2004,10,31,419143.48,13520.76
6704,2005,2,28,378568.50,13520.30
3309,2005,3,30,405506.17,13516.87
5603,2004,10,31,418801.83,13509.74
9209,2005,6,30,405249.63,13508.32
8209,2005,3,30,405227.52,13507.58
2407,2005,1,31,418734.40,13507.56
603,2005,1,31,418464.07,13498.84
4507,2004,8,31,418320.63,13494.21
6902,2004,8,31,417924.44,13481.43
204,2004,11,29,390916.34,13479.87
1002,2005,3,30,404326.07,13477.54
2603,2005,7,31,417489.47,13467.40
2702,2004,9,26,349982.82,13460.88
4504,2004,10,31,416741.45,13443.27
5604,2004,11,29,389730.37,13438.98
8209,2004,11,29,389712.51,13438.36
9209,2004,10,31,416509.42,13435.79
5002,2005,5,31,416471.16,13434.55
5002,2005,1,31,416002.48,13419.43
807,2005,6,30,402349.92,13411.66
3402,2005,3,30,402299.57,13409.99
2304,2005,6,30,402286.25,13409.54
1707,2004,11,29,388838.29,13408.22
9603,2005,6,30,402158.09,13405.27
1307,2005,2,28,374993.44,13392.62
4104,2005,2,28,374722.89,13382.96
8802,2005,5,31,414828.64,13381.57
8409,2004,9,30,401244.27,13374.81
8803,2005,1,31,414508.94,13371.26
1609,2005,7,31,414346.88,13366.03
6302,2004,11,29,387225.15,13352.59
9209,2004,11,29,387011.92,13345.24
5002,2005,8,27,359995.08,13333.15
7404,2005,1,31,413320.67,13332.92
303,2004,12,30,399975.83,13332.53
9002,2005,3,30,399862.66,13328.76
6904,2005,4,30,399705.28,13323.51
8407,2004,9,30,399652.84,13321.76
1707,2004,8,31,412803.86,13316.25
7103,2005,1,31,412753.03,13314.61
3402,2005,6,30,399407.02,13313.57
3207,2004,11,29,386039.92,13311.72
2509,2004,8,31,412616.41,13310.21
7902,2004,9,29,385826.15,13304.35
9303,2005,5,31,412149.69,13295.15
6704,2005,5,31,411994.37,13290.14
2304,2004,8,31,411951.29,13288.75
4507,2005,1,31,411845.60,13285.34
5303,2005,6,30,398400.75,13280.02
5303,2004,8,31,411416.63,13271.50
9404,2004,9,30,397918.80,13263.96
4603,2005,6,30,397903.93,13263.46
2603,2005,5,31,410989.27,13257.72
8209,2005,6,30,397519.84,13250.66
4604,2005,7,31,410534.74,13243.06
1707,2005,1,31,410404.48,13238.85
8407,2004,10,31,410265.66,13234.38
1402,2005,6,30,396557.81,13218.59
2503,2004,11,29,383168.41,13212.70
8803,2004,10,31,409458.58,13208.34
1002,2005,5,31,409330.51,13204.21
4803,2005,7,31,409242.86,13201.38
9609,2004,9,30,395846.32,13194.88
403,2004,12,30,395602.46,13186.75
703,2005,8,27,355997.94,13185.11
8707,2004,10,31,408684.80,13183.38
1109,2005,6,30,395493.40,13183.11
4104,2005,5,31,408477.60,13176.70
4604,2005,4,30,395046.75,13168.22
8802,2004,10,31,408119.12,13165.13
4003,2005,1,31,407948.69,13159.64
8507,2005,8,27,355247.13,13157.30
4702,2005,1,31,407845.66,13156.31
3303,2005,2,28,368329.76,13154.63
903,2004,11,29,381349.51,13149.98
2503,2004,9,30,394331.00,13144.37
2807,2004,10,31,407413.07,13142.36
9002,2005,5,31,407140.28,13133.56
7904,2004,8,31,406989.16,13128.68
807,2004,10,31,406838.84,13123.83
5404,2005,7,31,406800.22,13122.59
3602,2005,4,30,393518.63,13117.29
7602,2004,8,31,406593.76,13115.93
9709,2005,2,28,367038.28,13108.51
1003,2005,4,30,393230.45,13107.68
3309,2004,9,30,393035.29,13101.18
8609,2005,5,31,406102.31,13100.07
8603,2004,9,30,392935.89,13097.86
5304,2005,7,31,405782.51,13089.76
7204,2005,5,31,405548.98,13082.23
903,2004,9,30,392270.02,13075.67
5402,2004,9,23,300707.81,13074.25
8802,2005,7,31,405213.18,13071.39
9402,2004,8,31,404997.32,13064.43
2103,2004,11,29,378820.61,13062.78
9209,2005,1,31,404861.81,13060.06
5204,2004,8,31,404760.95,13056.80
5804,2005,4,30,391455.24,13048.51
8707,2005,1,31,404085.69,13035.02
7204,2005,4,30,390852.01,13028.40
5604,2004,9,30,390750.02,13025.00
609,2004,11,29,377619.96,13021.38
2309,2005,2,28,364473.39,13016.91
5802,2005,4,30,390394.82,13013.16
1002,2005,6,30,390233.86,13007.80
8803,2004,9,30,390218.21,13007.27
8707,2004,9,30,390083.16,13002.77
5304,2005,4,30,390075.39,13002.51
7202,2004,8,31,402609.51,12987.40
9804,2004,10,31,402561.75,12985.86
5904,2005,3,30,389512.91,12983.76
2603,2004,10,31,402442.94,12982.03
4603,2005,3,30,389340.69,12978.02
4703,2005,8,27,350389.35,12977.38
503,2005,8,27,350342.98,12975.67
4804,2004,8,31,402194.80,12974.03
6704,2005,6,30,389088.41,12969.61
3309,2004,11,29,376114.08,12969.45
1702,2005,8,27,349988.66,12962.54
1009,2004,9,30,388765.63,12958.85
903,2005,4,30,388492.85,12949.76
3202,2004,8,31,401419.28,12949.01
5403,2004,11,29,375383.63,12944.26
6804,2005,1,31,401146.70,12940.22
5303,2004,11,29,374883.24,12927.01
9804,2005,6,30,387698.85,12923.30
3207,2005,1,31,399658.10,12892.20
5603,2005,3,30,386364.47,12878.82
4104,2004,8,31,399218.35,12878.01
703,2004,10,31,399111.04,12874.55
4803,2005,8,27,347420.91,12867.44
5803,2005,8,27,347320.85,12863.74
7002,2004,8,31,398703.09,12861.39
9609,2005,1,31,398566.06,12856.97
1707,2004,9,30,385688.58,12856.29
4804,2005,4,30,385582.67,12852.76
5903,2005,2,28,359814.78,12850.53
3902,2004,9,26,334112.14,12850.47
1703,2005,8,27,346600.14,12837.04
9604,2004,12,30,385049.01,12834.97
8309,2005,7,31,397775.29,12831.46
1609,2005,8,27,346430.38,12830.75
1702,2005,6,30,384675.33,12822.51
4402,2005,5,31,397311.45,12816.50
9404,2005,5,31,397132.42,12810.72
609,2005,6,30,384134.69,12804.49
9404,2004,8,31,396914.24,12803.69
9909,2005,8,27,345259.42,12787.39
807,2004,11,29,370833.23,12787.35
5803,2005,2,28,357990.21,12785.36
4507,2004,9,30,383526.24,12784.21
9209,2004,8,31,396193.59,12780.44
902,2004,8,30,383174.86,12772.50
8902,2004,8,31,395903.41,12771.08
7503,2005,7,31,395492.94,12757.84
9303,2005,7,31,395451.67,12756.51
3602,2005,8,27,344108.00,12744.74
703,2005,7,31,394958.34,12740.59
5804,2005,2,28,356719.57,12739.98
1109,2005,5,31,394862.12,12737.49
5804,2005,7,31,394752.65,12733.96
3107,2004,9,30,381987.51,12732.92
404,2005,3,30,381867.44,12728.91
5204,2005,6,30,381349.31,12711.64
3602,2005,6,30,381170.19,12705.67
1707,2004,10,31,393809.11,12703.52
9202,2005,2,28,355421.64,12693.63
8802,2004,11,29,368098.16,12693.04
3709,2005,8,27,342282.59,12677.13
5403,2004,10,31,392738.57,12668.99
8409,2005,3,30,380038.91,12667.96
7003,2004,12,30,380024.73,12667.49
5404,2005,8,27,341889.55,12662.58
8609,2005,6,30,379765.17,12658.84
9609,2005,3,30,379657.76,12655.26
8609,2004,11,29,366734.33,12646.01
9609,2004,11,29,366681.96,12644.21
8409,2005,1,31,391620.40,12632.92
3004,2004,10,31,391442.64,12627.18
9709,2005,8,27,340864.33,12624.60
9209,2005,3,30,378715.10,12623.84
5504,2004,10,31,391290.09,12622.26
4703,2005,7,31,390986.42,12612.47
3602,2005,5,31,390754.16,12604.97
7202,2004,9,29,365505.75,12603.65
6204,2005,5,31,390705.28,12603.40
4003,2004,9,30,378020.92,12600.70
204,2004,9,30,377917.26,12597.24
6204,2005,2,28,352713.44,12596.91
2202,2004,9,26,327464.16,12594.78
3207,2004,10,31,389971.67,12579.73
404,2005,2,28,352153.15,12576.90
8802,2005,6,30,377199.41,12573.31
8409,2004,11,29,364614.18,12572.90
7503,2005,2,28,351964.82,12570.17
1204,2005,4,30,376544.29,12551.48
5304,2005,8,27,338839.28,12549.60
3402,2004,8,31,388973.18,12547.52
8609,2005,3,30,376414.50,12547.15
7904,2004,10,31,388599.43,12535.47
3107,2004,8,31,388558.25,12534.14
6209,2005,7,31,388549.69,12533.86
6302,2004,10,31,388327.14,12526.68
4104,2005,6,30,375440.69,12514.69
4603,2005,4,30,375190.10,12506.34
9404,2005,6,30,375010.55,12500.35
4402,2005,8,27,337188.06,12488.45
5204,2004,11,29,362033.94,12483.93
9404,2004,11,29,361963.09,12481.49
903,2004,8,31,386921.36,12481.33
5304,2004,10,31,386848.28,12478.98
1102,2005,4,30,374044.76,12468.16
1702,2004,10,31,386442.99,12465.90
6202,2005,1,31,386114.94,12455.32
5002,2004,10,31,385963.02,12450.42
807,2005,1,31,385887.81,12447.99
7807,2005,8,27,336047.24,12446.19
8309,2005,4,30,373199.79,12439.99
807,2004,9,30,373078.72,12435.96
4603,2004,10,31,385346.08,12430.52
8309,2005,8,27,335524.47,12426.83
7904,2005,1,31,385113.82,12423.03
1703,2005,7,31,385029.15,12420.30
7904,2004,11,29,360074.34,12416.36
2309,2005,7,31,384617.33,12407.01
5603,2004,9,30,372149.97,12405.00
907,2005,3,30,371861.24,12395.37
5002,2005,6,30,371618.88,12387.30
1002,2004,10,31,383833.45,12381.72
5502,2004,8,31,383783.87,12380.12
6704,2004,11,29,358825.42,12373.29
204,2004,8,31,383445.43,12369.21
9303,2005,4,30,371062.48,12368.75
2407,2004,9,30,370889.30,12362.98
4903,2004,10,17,209955.15,12350.30
5404,2005,3,30,370501.07,12350.04
807,2004,8,31,382757.48,12347.02
6904,2004,8,30,370324.13,12344.14
7503,2005,6,30,370122.38,12337.41
404,2005,8,27,332942.73,12331.21
3602,2005,1,31,382029.19,12323.52
9002,2005,4,30,369391.90,12313.06
1609,2005,6,30,369291.37,12309.71
907,2005,1,31,381598.41,12309.63
8609,2005,1,31,381569.66,12308.70
807,2005,3,30,369149.85,12305.00
2503,2005,1,31,381368.35,12302.20
2904,2005,8,27,332092.07,12299.71
5304,2005,6,30,368958.46,12298.62
1003,2004,8,31,380882.69,12286.54
5303,2005,5,31,380801.07,12283.91
6704,2004,8,31,380683.79,12280.12
8707,2004,8,31,380613.44,12277.85
7704,2005,3,30,368261.60,12275.39
5504,2005,1,31,380454.35,12272.72
5404,2005,4,30,367905.51,12263.52
8309,2005,5,31,380162.32,12263.30
5804,2005,6,30,367416.81,12247.23
1102,2005,2,28,342866.03,12245.22
5804,2005,8,27,330568.24,12243.27
2304,2004,11,29,355035.04,12242.59
9603,2005,1,31,379513.24,12242.36
8309,2004,9,30,367140.98,12238.03
5204,2004,9,30,367126.01,12237.53
9603,2005,3,30,366955.32,12231.84
9202,2005,3,30,366823.66,12227.46
5002,2005,3,30,366675.76,12222.53
6804,2004,10,31,378823.74,12220.12
2503,2005,4,30,366535.53,12217.85
5304,2005,5,31,378707.58,12216.37
7704,2004,8,31,378666.13,12215.04
1002,2004,8,30,366342.21,12211.41
9804,2004,9,30,366292.56,12209.75
2503,2004,8,31,378462.62,12208.47
2604,2005,8,27,329459.51,12202.20
3202,2004,9,30,366004.97,12200.17
3207,2004,8,31,377985.58,12193.08
1204,2005,7,31,377424.62,12174.99
5903,2005,8,27,328645.26,12172.05
5002,2004,11,29,352977.70,12171.64
7902,2004,8,31,377303.32,12171.07
1109,2004,11,29,352919.16,12169.63
4402,2005,6,30,365004.79,12166.83
6209,2005,4,30,364990.50,12166.35
5904,2005,8,27,328332.97,12160.48
1109,2005,3,30,364731.52,12157.72
9303,2005,6,30,364553.63,12151.79
3503,2005,8,27,328052.41,12150.09
902,2004,9,28,340194.04,12149.79
6304,2004,10,31,376543.29,12146.56
603,2004,8,31,376254.06,12137.23
8209,2004,8,31,376167.87,12134.45
9804,2005,1,31,376058.83,12130.93
9002,2004,11,29,351790.67,12130.71
1103,2005,8,27,327412.77,12126.40
903,2005,1,31,375802.11,12122.65
3503,2004,10,31,375784.53,12122.08
3303,2005,7,31,375640.36,12117.43
6302,2004,9,30,363380.97,12112.70
5604,2005,1,31,375392.76,12109.44
9404,2005,1,31,375310.36,12106.79
9709,2005,4,30,363138.87,12104.63
1204,2004,10,31,375180.24,12102.59
7704,2005,6,30,362655.56,12088.52
4603,2005,5,31,374698.04,12087.03
7704,2004,9,30,362602.76,12086.76
9709,2005,7,31,374576.99,12083.13
9804,2004,11,29,350396.74,12082.65
7204,2004,9,30,362344.65,12078.16
4604,2005,2,28,338025.63,12072.34
309,2004,8,31,373757.34,12056.69
5304,2004,11,29,349627.19,12056.11
6209,2005,5,31,373405.24,12045.33
3702,2004,9,23,277017.46,12044.24
9303,2004,11,29,349053.88,12036.34
5404,2005,5,31,373119.32,12036.11
2702,2004,8,31,372815.09,12026.29
7807,2005,2,28,336451.41,12016.12
5404,2004,11,29,348141.92,12004.89
7804,2005,2,28,335881.52,11995.77
5403,2005,3,30,359776.32,11992.54
2404,2005,8,27,323783.13,11991.97
6204,2005,6,30,359616.20,11987.21
1109,2005,2,28,335593.46,11985.48
7204,2004,8,31,371522.54,11984.60
5304,2005,2,28,335473.45,11981.19
6904,2005,5,31,371074.03,11970.13
5904,2005,4,30,358692.33,11956.41
907,2004,11,29,346682.39,11954.57
8309,2004,10,31,370369.66,11947.41
503,2005,7,31,370346.80,11946.67
8609,2004,8,31,370339.35,11946.43
2604,2005,3,30,358086.57,11936.22
609,2004,9,30,358023.67,11934.12
6209,2005,8,27,321621.24,11911.90
4804,2005,6,30,356981.61,11899.39
3403,2005,2,28,333017.08,11893.47
4104,2004,9,30,356731.07,11891.04
3609,2005,8,27,321025.56,11889.84
4104,2004,11,29,344183.21,11868.39
5403,2004,9,30,356042.53,11868.08
2603,2005,1,31,367873.27,11866.88
907,2004,8,31,367871.39,11866.82
9709,2004,10,31,367413.28,11852.04
3503,2005,7,31,367197.07,11845.07
6904,2005,2,28,331393.25,11835.47
7704,2005,5,31,366761.93,11831.03
5403,2005,1,31,366581.59,11825.21
3602,2004,11,29,342537.01,11811.62
609,2004,10,31,366018.35,11807.04
3602,2005,3,30,354010.06,11800.34
7704,2005,4,30,353983.82,11799.46
4604,2005,5,31,365705.01,11796.94
8802,2005,8,27,318287.66,11788.43
1204,2005,5,31,365156.98,11779.26
2304,2005,4,30,353131.14,11771.04
9303,2005,1,31,364844.34,11769.17
1909,2005,7,31,364659.40,11763.21
2603,2004,9,30,352259.67,11741.99
907,2004,9,30,351697.68,11723.26
4604,2004,9,30,351629.81,11720.99
4804,2005,5,31,363117.95,11713.48
3004,2004,8,31,362979.51,11709.02
9202,2005,7,31,362307.15,11687.33
6204,2004,11,29,338782.44,11682.15
2304,2004,10,31,362102.77,11680.73
4203,2005,8,27,315376.52,11680.61
9609,2004,8,31,361946.13,11675.68
1103,2004,10,31,361922.90,11674.93
9603,2004,9,30,350102.45,11670.08
7204,2004,11,29,338404.94,11669.14
4903,2004,12,30,349741.95,11658.06
7704,2004,11,29,337859.28,11650.32
2309,2005,4,30,349417.40,11647.25
1102,2005,1,31,361031.99,11646.19
5604,2004,8,31,361021.65,11645.86
4702,2004,8,31,361016.31,11645.69
1404,2004,12,30,349234.25,11641.14
404,2004,10,31,360762.78,11637.51
9202,2005,4,30,348590.69,11619.69
1609,2004,9,30,348583.18,11619.44
5603,2005,1,31,359801.47,11606.50
9603,2004,10,31,359651.34,11601.66
3207,2004,9,30,347949.22,11598.31
2603,2005,4,30,347848.87,11594.96
1109,2004,10,31,359416.63,11594.08
4604,2005,6,30,347696.11,11589.87
3402,2004,9,27,312497.82,11573.99
4504,2005,1,31,358791.46,11573.92
4804,2005,2,28,324057.30,11573.48
503,2004,10,31,358705.10,11571.13
9709,2005,5,31,358523.01,11565.26
1909,2005,2,28,323505.01,11553.75
3902,2004,8,31,357924.81,11545.96
204,2005,1,31,357914.32,11545.62
